,6001,6003,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6091,6093,6095,6097,6099,6101,6103,6105,6107,6109,6111,6113,6115
190,949410,0,98,242,190,0,12418,0,337,389,0,112,38,0,163,72,119,0,2104,53,630,22,104,209,0,0,324,344,236,819,487,25,293,1766,109,304,1386,3646,3888,157,3037,197,6998,498,189,0,44,1556,671,1373,45,47,0,93,200,197,348,42
191,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,23,0,22021,0,109,0,39,0,59,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,22,0,0,0,40,0,0,273,0,0,0,0,114,0,0,0,37,25,0,0,0,19,0,26,0,0,0,0,0,0,28,0
193,170,0,0,125097,0,45,192,0,50,74,268,73,0,0,51,0,30,39,178,0,22,0,44,35,0,0,50,42,67,85,200,97,98,638,0,71,144,81,120,42,79,37,237,45,240,0,54,62,127,92,382,208,0,20,26,62,97,188
194,56,0,127,19,26404,0,62,0,0,25,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,20,0,0,0,27,0,0,101,0,0,0,16,341,17,0,0,71,0,0,0,0,18,0,130,0,0,0,0,107,0,0,0
195,0,0,0,68,0,14907,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,109,32
196,8234,0,68,228,127,0,655215,0,311,222,0,82,0,0,75,39,77,32,1172,31,540,24,86,73,0,0,187,332,196,715,503,48,246,1234,32,169,970,2253,754,158,1178,124,1423,148,173,0,58,2997,628,250,31,38,0,73,81,204,273,34
197,0,0,0,21,0,0,0,15319,0,0,0,117,0,0,0,0,0,36,26,0,0,0,0,0,0,0,24,0,0,0,0,0,0,63,0,0,41,0,0,0,0,0,0,0,34,0,17,0,38,0,0,0,0,0,0,0,0,0
198,133,0,51,79,24,0,165,0,109278,28,0,23,0,0,30,0,18,0,177,0,23,0,15,29,0,0,57,24,104,138,480,0,90,1770,0,43,173,45,71,50,62,44,173,53,44,0,0,78,93,41,0,0,0,15,0,81,92,18
199,473,0,0,76,0,0,304,0,80,528601,0,72,153,0,707,1101,21,0,1390,1744,58,39,30,469,0,0,403,54,41,552,173,0,470,759,32,313,601,151,349,441,156,221,692,171,59,0,16,175,125,369,31,0,0,1676,32,258,77,23
200,0,0,0,401,0,53,0,0,0,0,18962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,127,0,0,0,0,0,0
201,96,0,0,76,0,0,56,93,46,36,0,81153,0,0,51,0,41,23,169,0,32,0,127,31,0,0,36,24,23,67,70,0,42,219,0,37,134,69,30,24,40,34,104,43,220,0,35,43,191,21,23,29,109,22,0,40,37,0
202,40,0,0,0,0,0,0,0,0,164,0,0,132636,0,211,85,0,0,780,55,0,0,0,114,0,0,244,0,0,201,0,0,2254,60,0,329,1184,0,75,39,0,52,63,0,0,0,0,35,0,48,0,0,0,107,0,55,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,13678,67,0,0,0,82,0,0,0,0,0,0,70,0,0,0,34,0,0,23,19,0,72,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
