,6001,6003,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6091,6093,6095,6097,6099,6101,6103,6105,6107,6109,6111,6113,6115
190,922923,0,95,313,215,0,12705,0,289,481,27,151,64,0,136,114,154,38,1876,112,832,36,130,200,0,0,398,269,193,696,275,48,269,1733,35,302,1412,4535,3882,150,2973,192,6155,391,234,0,55,1810,906,1848,79,45,0,94,252,220,261,60
191,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,27,0,21291,0,96,0,27,0,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,20,0,0,229,0,0,30,0,150,0,0,0,21,18,0,0,0,0,13,21,0,0,0,0,0,0,27,0
193,187,0,0,121350,0,35,159,24,81,79,310,64,0,0,50,0,36,46,207,0,34,0,55,26,0,0,79,35,67,111,137,82,53,587,0,61,133,98,93,41,76,51,260,43,251,0,49,87,94,56,370,240,0,30,22,51,81,168
194,46,0,130,0,24159,0,38,0,0,30,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,12,0,0,85,0,0,28,0,298,0,30,0,40,0,0,0,0,24,0,106,0,0,0,0,75,0,0,0
195,0,0,0,54,0,16548,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,31,0,0,0,0,0,0,0,0,26,0,0,77,0,0,0,0,0,86,26
196,7815,0,98,313,134,0,629384,0,284,283,16,114,30,0,152,0,189,42,1148,51,621,0,123,122,0,0,198,365,157,638,346,60,178,1219,0,138,747,2306,919,149,1225,105,1152,170,201,0,51,2983,581,347,51,43,0,55,103,179,214,54
197,0,0,0,0,0,0,0,15101,0,0,0,99,0,0,21,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,22,40,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
198,124,0,63,75,0,0,103,0,101561,69,0,15,0,0,20,0,0,0,184,0,38,0,0,0,0,0,46,17,94,94,351,0,56,1496,0,55,175,47,90,40,86,24,194,61,50,0,0,71,51,77,28,0,0,0,0,20,72,0
