,6001,6003,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6091,6093,6095,6097,6099,6101,6103,6105,6107,6109,6111,6113,6115
190,1062193,0,136,268,245,0,15306,0,502,747,26,143,36,0,394,79,94,0,2871,216,630,28,115,262,0,0,279,373,243,1130,1041,38,617,3969,64,475,1370,5030,8399,213,3549,173,8392,376,275,0,47,2024,686,2850,113,71,34,223,204,262,399,59
191,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,31,0,24404,0,113,0,20,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,288,0,0,21,0,141,0,0,0,26,0,0,0,0,0,0,23,0,0,0,0,18,0,0,0
193,167,0,0,134559,0,37,129,0,58,50,332,84,0,0,67,0,48,57,158,0,31,0,49,29,0,0,44,29,63,110,225,75,108,577,0,86,176,46,110,43,37,37,120,37,306,0,47,70,101,74,305,337,0,45,21,38,67,171
194,57,0,179,12,30172,0,48,0,29,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20,0,22,123,0,0,20,0,345,0,0,0,31,18,0,0,0,0,21,124,0,0,0,0,122,0,0,0
195,0,0,0,57,0,15149,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,121,27,0,0,0,0,87,18
196,9447,0,103,365,164,0,740952,23,434,381,27,111,26,0,241,47,118,0,1307,101,737,27,93,109,0,0,153,456,243,721,885,38,419,2274,28,263,860,2299,1731,139,1387,122,1304,166,274,0,58,3911,547,607,68,64,38,114,135,201,297,38
197,0,0,0,27,0,0,0,15020,0,26,0,77,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,23,0,0,0,0,0,0,0,26,0,0,0,16,0,0,0,0,0,0,0,0,0
198,101,18,87,96,0,0,103,0,123093,67,0,47,0,0,48,0,0,23,127,0,21,0,13,0,0,0,43,27,70,121,605,0,134,1995,0,47,187,60,96,56,72,36,160,80,60,0,22,65,66,60,38,22,0,26,0,49,66,31
199,345,0,0,63,20,0,187,0,49,591824,0,44,100,0,556,1128,0,31,1049,2038,29,40,0,426,0,0,395,42,0,424,94,0,386,597,24,311,560,131,287,316,133,145,537,74,57,0,46,75,85,329,0,0,0,1734,25,230,127,23
200,0,0,0,335,0,31,15,0,0,0,20015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,16,0,0,0,0,0,0,0,35,0,0,0,0,0,0,135,0,0,0,0,0,0
201,81,0,0,124,0,0,37,100,27,35,0,84080,0,0,37,0,44,0,116,0,32,0,155,0,0,0,17,20,28,79,69,0,59,231,0,54,127,51,44,61,32,30,75,45,325,0,49,29,146,30,27,34,86,0,0,52,42,0
202,23,0,0,0,0,0,0,0,0,62,0,0,128523,0,124,45,0,0,367,0,0,0,0,42,0,0,102,0,0,132,0,0,1015,60,0,319,1020,0,55,0,0,32,37,0,0,0,0,0,0,36,0,0,0,34,0,28,0,0
