,6001,6003,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6091,6093,6095,6097,6099,6101,6103,6105,6107,6109,6111,6113,6115
190,1061166,0,157,293,251,16,14775,0,478,767,30,133,57,0,331,48,134,25,3016,174,631,16,126,396,0,0,312,344,244,1113,1099,32,566,4498,48,457,1568,4832,7325,184,3647,154,8330,398,287,0,42,2262,649,3923,114,90,14,213,222,243,533,49
191,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,22,0,23882,0,101,0,20,0,87,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,45,0,0,244,0,0,21,0,125,0,0,0,20,0,0,0,0,0,0,27,0,0,0,0,18,0,16,0
193,128,0,0,135598,0,24,179,23,64,43,349,72,0,0,43,0,35,62,155,0,34,0,65,23,0,0,50,39,94,90,256,65,96,588,16,62,165,59,80,73,62,37,139,39,249,0,38,90,109,61,360,244,0,43,15,41,79,199
194,55,0,166,0,29211,0,47,0,30,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,23,0,18,108,0,0,16,0,303,0,0,0,36,18,0,0,0,0,12,92,0,0,0,0,141,0,0,0
195,0,0,0,46,0,15071,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,92,0,0,0,0,0,63,32
196,8233,0,102,337,203,0,729151,17,530,443,23,93,0,0,192,58,119,26,1361,88,506,0,83,142,0,0,150,511,260,761,806,52,380,2538,0,231,957,2177,1329,202,1281,148,1326,166,378,0,53,3755,529,626,46,78,20,85,115,183,368,57
197,0,0,0,29,0,0,0,15199,0,0,0,118,0,0,19,0,0,24,18,0,0,0,25,0,0,0,0,0,0,0,0,0,0,42,0,0,22,0,0,0,0,0,0,0,27,0,17,0,24,0,0,0,0,0,0,0,0,0
198,101,0,77,88,19,0,94,0,121335,33,0,35,0,0,45,0,0,21,147,0,16,0,22,0,0,0,41,0,85,122,481,0,70,2196,0,38,171,52,50,59,62,27,99,56,28,0,0,40,48,39,22,0,0,0,0,34,123,22
199,353,0,0,60,0,0,179,0,42,576119,0,54,49,0,537,1036,0,0,1219,1832,29,47,40,404,0,0,435,31,24,377,115,0,365,722,45,292,672,136,350,413,141,143,481,86,56,0,0,110,105,299,0,0,0,1584,31,257,128,0
200,0,0,0,375,0,35,0,0,0,0,19760,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,132,0,0,0,0,0,0
201,86,0,0,111,0,0,43,138,36,53,0,83723,0,0,46,0,30,0,145,0,31,0,137,22,0,0,37,12,33,42,54,13,69,167,0,62,140,41,35,27,28,30,48,34,275,0,52,58,186,20,0,35,87,27,0,60,28,0
