,6001,6003,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6091,6093,6095,6097,6099,6101,6103,6105,6107,6109,6111,6113,6115
190,1034640,0,113,239,161,41,13783,22,372,576,0,94,26,0,262,69,96,18,2276,160,603,33,80,384,14,0,250,227,193,764,636,19,507,3054,32,364,1154,4193,7419,180,3386,153,7202,342,161,0,30,1818,547,2929,134,40,22,212,142,192,429,90
191,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,22,0,24766,0,120,0,25,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,293,0,0,22,0,101,16,0,0,25,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
193,117,0,0,135895,14,46,161,0,67,59,347,72,0,0,52,0,28,56,172,0,29,0,48,39,18,0,63,28,60,79,205,68,82,600,0,58,147,80,114,44,36,28,155,44,231,0,37,78,91,55,331,324,0,39,0,39,85,178
194,60,0,165,22,30184,0,43,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,25,0,0,19,0,20,0,19,0,0,102,0,0,12,0,320,17,0,0,37,27,21,0,0,22,14,124,0,0,0,0,161,0,0,0
195,0,0,0,42,0,16631,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,27,0,0,0,0,0,0,0,0,43,0,0,142,0,0,0,0,0,102,32
196,8966,0,107,278,256,29,746024,19,417,347,0,71,30,0,190,53,113,18,1163,100,687,30,52,125,0,0,135,290,198,577,678,27,351,2028,25,207,805,2183,1622,120,1408,135,1407,166,233,0,47,3915,488,707,99,57,21,103,98,144,316,89
197,0,0,0,13,0,0,0,15338,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,37,0,15,0,20,0,0,0,0,34,0,0,0,0
198,123,19,100,86,41,0,106,0,126632,30,0,25,0,0,25,0,19,0,112,0,22,0,21,0,0,0,29,40,75,100,603,0,110,2073,0,30,212,62,61,54,75,32,162,54,46,0,0,60,64,45,51,0,0,35,0,38,81,60
