,22001,22003,22005,22007,22009,22011,22013,22015,22017,22019,22021,22023,22025,22027,22029,22031,22033,22035,22037,22039,22041,22043,22045,22047,22049,22051,22053,22055,22057,22059,22061,22063,22065,22067,22069,22071,22073,22075,22077,22079,22081,22083,22085,22087,22089,22091,22093,22095,22097,22099,22101,22103,22105,22107,22109,22111,22113,22115,22117,22119,22121,22123,22125,22127
1117,44112,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,50,0,0,47,0,0,28,0,0,0,183,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,35,0,0,0,0,0,0,178,0,0,0,0,0,0,0
1118,0,15841,0,0,0,58,0,0,0,226,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,77,28,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
1119,0,0,68320,134,0,0,0,0,0,47,0,0,0,0,0,0,965,0,0,0,0,0,28,100,0,76,0,36,27,0,0,456,0,0,0,25,0,0,26,0,0,0,0,0,0,0,97,33,0,0,0,36,46,0,25,0,0,0,0,0,0,0,0,0
1120,0,0,159,17646,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,36,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,65,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,29449,0,0,0,20,20,0,0,0,0,0,0,67,0,0,38,0,22,0,0,0,20,0,72,0,0,0,0,0,0,0,0,0,0,26,287,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,0,62,0,0,0,23129,0,0,0,484,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0
1123,0,0,0,0,0,0,10427,93,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,101,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0
1124,0,0,0,0,0,0,53,75990,3178,0,0,0,0,39,0,80,49,0,0,0,0,0,0,0,0,26,0,24,0,0,25,0,0,0,47,20,79,0,0,61,42,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,318,0,0,0,0
1125,0,0,0,0,0,0,66,3565,180876,57,0,0,0,36,0,675,156,0,0,0,0,0,0,0,0,67,0,83,0,0,77,23,0,0,93,62,165,0,0,49,44,0,65,0,0,0,0,0,22,0,0,61,0,0,0,0,0,46,0,232,0,0,0,0
1126,59,182,55,0,0,475,0,34,61,140574,0,210,0,0,0,0,182,0,0,66,0,0,40,0,0,63,396,184,0,0,19,0,0,0,0,33,38,0,0,114,0,0,37,0,0,0,0,0,70,22,22,58,0,0,42,0,45,106,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0,6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,0,0,0,0,0,0,0,0,0,220,0,7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,0,0,0,0,0,0,7012,0,66,0,0,0,0,0,51,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,44,45,29,0,0,0,0,10693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,147,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0,0,0,75,0,13790,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,0,0,102,593,0,0,0,0,0,0,19944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
1133,30,0,2266,63,62,0,0,27,133,143,0,0,0,0,38,0,290607,0,529,37,0,0,66,422,0,442,0,364,72,0,32,2956,0,0,32,448,88,20,223,158,0,0,0,54,33,102,55,68,115,37,50,323,238,28,85,0,25,38,54,0,558,0,168,0
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
1135,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,14038,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,76,0
1136,56,50,0,0,34,0,0,0,0,64,0,0,0,0,0,0,51,0,0,23816,0,0,0,0,0,0,33,108,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,18,0,0,0,14925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13375,0,0,0,0,0,0,0,31,0,0,0,0,40,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,41,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,82,0,0,0,0,0,56967,0,0,42,0,670,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,36,356,194,0,0,0,53,0,276,0,0,0,0,0,0,0
1140,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,22787,0,0,0,15,0,0,0,58,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0
1141,0,0,0,0,0,0,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11097,0,0,0,0,0,144,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1142,0,0,163,32,23,0,0,29,64,54,0,0,0,0,0,0,524,0,0,0,0,0,33,0,0,330761,0,171,217,0,0,123,0,0,0,6012,53,681,0,45,0,0,0,454,1381,0,41,1073,39,0,28,2728,443,0,181,0,26,0,118,0,0,0,0,0
1143,192,103,0,0,0,0,0,0,0,411,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23305,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
1144,672,0,66,0,35,0,0,24,56,208,0,0,0,0,0,0,330,0,0,90,0,0,457,0,0,132,41,145722,42,0,0,36,0,0,16,119,46,0,15,98,0,0,0,18,0,0,0,0,761,906,135,107,23,0,90,0,789,26,0,0,0,0,0,0
1145,0,0,44,157,0,0,0,0,0,22,0,0,0,0,0,0,109,0,0,0,0,0,21,0,0,181,0,79,69781,0,0,25,0,0,0,50,0,0,0,0,0,0,0,0,70,0,56,22,0,0,48,38,30,0,1198,0,0,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0,0,0,76,0,52,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,9694,0,0,0,0,0,0,38,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,98,63,137,0,0,0,0,71,0,0,47,0,0,0,0,0,0,0,101,24,0,0,0,0,26569,0,0,0,0,19,301,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,34,0,0,0,0
1148,0,0,471,0,0,0,0,0,0,25,0,0,0,0,0,0,1402,0,52,0,0,0,0,36,0,43,0,40,0,0,0,79424,0,0,0,26,20,0,35,0,0,0,0,0,0,109,0,0,0,0,0,76,503,0,19,0,0,24,29,0,52,0,0,0
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8397,0,0,0,96,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22321,0,0,472,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,33,0,0
1151,0,0,0,0,0,0,35,55,132,27,0,0,0,0,0,0,59,0,0,0,0,35,0,0,0,0,0,24,0,0,0,0,0,0,25948,18,28,0,0,175,56,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,64
1152,0,0,55,0,0,0,0,0,60,42,0,0,0,0,0,0,502,0,0,0,0,0,17,0,0,8948,0,128,69,0,0,34,0,0,0,296232,40,210,0,42,0,0,0,889,242,23,19,324,0,0,38,1958,137,0,64,0,0,0,70,0,0,0,0,0
1153,0,0,49,0,0,0,33,120,139,38,119,0,0,0,25,0,177,30,0,0,126,0,0,0,100,52,0,44,0,31,285,34,28,265,0,39,109739,0,0,104,0,262,0,0,0,0,0,0,0,0,0,59,33,28,0,333,0,0,0,18,0,56,0,36
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,209,0,21452,0,0,0,0,0,71,0,0,0,0,0,0,0,85,29,0,30,0,0,0,0,0,0,0,0,0
1155,0,0,42,0,32,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,38,0,0,0,0,0,0,0,20,0,0,0,0,0,0,16644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
1156,0,115,25,0,317,0,0,62,88,70,0,0,0,0,0,0,211,0,0,60,0,545,0,0,0,61,0,182,0,45,28,36,0,0,122,55,92,0,0,95156,0,0,26,0,0,0,0,0,38,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0
1157,0,0,0,0,0,0,55,41,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,6520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,51,49,0,0,321,0,0,0,0,14565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,0,0,0,0,0,0,0,0,68,25,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,30,0,0,16479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,428,0,24,0,0,0,0,0,0,0,565,0,63,0,0,0,0,0,49110,40,0,0,29,0,0,0,501,38,0,0,0,0,0,0,0,0,0,0,0
1161,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,777,0,15,115,0,0,27,0,0,0,116,0,0,0,0,0,0,0,18,39999,0,0,390,0,0,0,155,105,0,58,0,0,0,0,0,0,0,0,0
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,25,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,9282,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0
1163,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,27,0,0,49,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,17741,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,505,0,0,23,0,0,35,0,0,0,140,0,0,0,0,0,0,0,0,308,0,223,34691,0,0,0,87,137,0,0,0,0,0,0,0,0,0,0,0
1165,178,44,25,0,50,0,0,0,0,91,0,0,0,0,0,0,158,0,0,260,0,0,22,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,61416,104,0,19,0,0,0,0,68,0,0,0,0,0,0,0
1166,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,343,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,38157,42,0,0,0,0,0,98,0,0,0,0,0,0,0
1167,0,0,0,94,0,0,0,0,0,33,0,0,0,0,0,0,103,0,0,0,0,0,302,0,0,53,0,254,83,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,25,61,42483,22,0,0,202,0,37,0,0,0,0,0,0,0
1168,0,0,71,0,0,0,0,0,28,44,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,850,0,79,37,0,0,89,0,0,0,672,26,29,0,36,0,0,0,153,69,0,0,0,0,0,0,158403,508,0,63,0,0,0,336,0,0,0,0,0
