,22001,22003,22005,22007,22009,22011,22013,22015,22017,22019,22021,22023,22025,22027,22029,22031,22033,22035,22037,22039,22041,22043,22045,22047,22049,22051,22053,22055,22057,22059,22061,22063,22065,22067,22069,22071,22073,22075,22077,22079,22081,22083,22085,22087,22089,22091,22093,22095,22097,22099,22101,22103,22105,22107,22109,22111,22113,22115,22117,22119,22121,22123,22125,22127
1117,40773,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,59,0,0,63,0,0,18,0,0,0,185,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,33,0,0,0,0,0,0,83,0,0,0,0,0,0,0
1118,0,13994,0,0,0,79,0,0,0,148,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0
1119,0,0,50417,129,0,0,0,0,0,44,0,0,0,0,0,0,583,0,0,0,0,0,0,110,0,62,0,19,26,0,0,229,0,0,0,33,22,0,0,0,0,0,0,0,0,0,89,35,0,0,0,25,37,0,0,0,0,0,0,0,25,0,0,0
1120,0,0,195,16961,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,29,0,26,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,29,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,27487,0,0,0,0,0,0,0,0,0,0,0,94,0,0,28,0,0,0,0,0,16,0,73,0,0,0,0,0,0,0,0,0,0,56,318,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,0,46,0,0,0,21333,0,0,0,356,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0
1123,0,0,0,0,0,0,11255,35,75,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,80,0,0,0,41,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
1124,0,0,0,0,0,0,63,65171,2700,40,0,0,0,0,0,29,60,0,0,0,0,0,0,0,0,25,0,0,0,0,41,0,0,0,28,28,72,0,0,22,37,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0
1125,0,0,31,0,0,0,57,3068,185803,74,0,0,0,26,0,468,222,0,0,0,0,17,0,0,0,65,0,69,0,0,89,0,0,0,81,65,155,0,0,100,40,0,62,0,0,0,0,0,0,0,0,46,18,0,0,0,0,61,0,216,0,0,0,0
1126,64,121,0,0,0,369,0,42,50,134015,0,106,0,0,0,0,199,0,0,50,0,0,33,0,0,57,208,197,0,0,0,0,0,0,0,52,31,0,0,103,0,0,44,0,0,0,0,0,60,0,30,51,0,0,0,0,49,81,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0,6934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,143,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,0,0,0,0,0,0,0,0,0,170,0,6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,22,0,0,0,0,0,0,0,7705,0,77,0,26,0,0,0,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,33,23,50,0,0,0,0,11134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,116,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0,0,0,96,0,14732,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,0,0,69,426,0,0,0,0,0,0,18721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,31,0,1360,59,97,0,0,37,158,194,0,0,0,0,0,0,289689,0,648,30,0,0,41,361,0,437,32,327,71,0,43,2329,0,0,49,427,109,0,328,194,0,0,0,35,26,54,28,48,126,46,40,252,302,0,104,0,25,36,71,28,518,0,206,0
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,38,0
1136,37,22,0,0,29,0,0,0,0,81,0,0,0,0,0,0,55,0,0,21742,0,0,0,0,0,0,31,67,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,24,0,0,0,15679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
