,22001,22003,22005,22007,22009,22011,22013,22015,22017,22019,22021,22023,22025,22027,22029,22031,22033,22035,22037,22039,22041,22043,22045,22047,22049,22051,22053,22055,22057,22059,22061,22063,22065,22067,22069,22071,22073,22075,22077,22079,22081,22083,22085,22087,22089,22091,22093,22095,22097,22099,22101,22103,22105,22107,22109,22111,22113,22115,22117,22119,22121,22123,22125,22127
1117,47334,40,0,0,0,0,0,0,0,94,0,0,0,0,0,0,43,0,0,61,0,0,0,0,0,30,156,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,48,0,0,0,0,0,0,136,0,0,0,0,0,0,0
1118,0,16191,0,0,0,65,0,0,0,196,0,0,0,0,0,0,14,0,0,81,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
1119,0,0,60532,157,0,0,0,0,0,34,0,0,0,0,0,0,845,0,0,0,0,0,0,74,0,46,0,32,0,0,0,398,0,0,0,34,0,0,0,0,0,0,0,0,0,0,109,33,0,0,0,0,39,0,0,0,0,0,0,0,39,0,0,0
1120,0,0,170,21908,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,32,0,21,193,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,28,0,0,0,262,0,0,0,74,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,29811,0,0,0,0,0,0,0,0,0,0,0,64,0,0,49,0,0,0,0,0,0,0,61,0,0,0,20,0,0,0,0,0,0,38,278,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,0,63,0,0,0,21903,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,28,0,0,0,0,33,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0
1123,0,0,0,0,0,0,11212,69,82,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,144,0,0,0,41,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
1124,0,0,0,0,0,0,51,73505,3099,25,0,0,0,24,0,94,38,0,0,0,0,0,0,0,0,40,0,30,0,0,35,0,0,0,55,0,66,0,0,37,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,327,0,0,0,0
1125,0,0,30,0,0,0,100,3365,179248,52,0,0,0,24,0,635,175,0,0,0,0,0,0,0,28,74,0,40,0,0,61,0,0,0,106,53,188,0,0,82,53,0,49,0,0,0,0,0,0,0,0,38,0,0,0,0,0,28,0,231,0,0,0,0
1126,79,198,22,0,0,550,0,40,58,143449,0,142,0,0,0,0,227,0,0,33,0,0,22,0,0,47,326,227,0,0,0,27,0,0,23,59,41,0,0,95,0,0,52,0,21,0,0,0,87,0,0,68,0,0,0,0,43,61,0,0,0,0,0,0
