,6001,6003,6005,6007,6009,6011,6013,6015,6017,6019,6021,6023,6025,6027,6029,6031,6033,6035,6037,6039,6041,6043,6045,6047,6049,6051,6053,6055,6057,6059,6061,6063,6065,6067,6069,6071,6073,6075,6077,6079,6081,6083,6085,6087,6089,6091,6093,6095,6097,6099,6101,6103,6105,6107,6109,6111,6113,6115,-1
190,927356.0,0.0,145.0,327.0,236.0,0.0,12637.0,27.0,339.0,509.0,26.0,143.0,46.0,0.0,173.0,74.0,125.0,46.0,2127.0,85.0,889.0,32.0,142.0,233.0,0.0,0.0,345.0,329.0,217.0,813.0,390.0,35.0,288.0,1935.0,35.0,361.0,1297.0,4675.0,3666.0,139.0,3179.0,140.0,6093.0,421.0,244.0,0.0,59.0,1756.0,780.0,2080.0,62.0,90.0,0.0,121.0,248.0,285.0,292.0,66.0,14331.0
191,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
192,41.0,0.0,21199.0,16.0,107.0,0.0,26.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,194.0,0.0,0.0,121220.0,0.0,49.0,185.0,0.0,72.0,82.0,373.0,57.0,0.0,0.0,78.0,0.0,37.0,71.0,246.0,0.0,38.0,0.0,47.0,19.0,0.0,0.0,70.0,50.0,86.0,108.0,139.0,90.0,93.0,590.0,0.0,82.0,105.0,88.0,102.0,60.0,73.0,43.0,248.0,61.0,276.0,0.0,35.0,99.0,124.0,117.0,388.0,322.0,0.0,61.0,20.0,48.0,67.0,192.0,929.0
194,46.0,0.0,124.0,0.0,23783.0,0.0,43.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,17.0,0.0,320.0,0.0,18.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,45.0,0.0,16394.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,98.0,31.0,0.0
196,7803.0,0.0,59.0,278.0,127.0,0.0,625563.0,22.0,305.0,366.0,28.0,113.0,0.0,0.0,164.0,31.0,156.0,23.0,1383.0,33.0,563.0,19.0,84.0,87.0,0.0,0.0,209.0,318.0,229.0,629.0,390.0,31.0,203.0,1334.0,0.0,216.0,901.0,2354.0,812.0,162.0,1190.0,146.0,1149.0,193.0,204.0,0.0,49.0,3245.0,644.0,397.0,63.0,56.0,0.0,159.0,105.0,129.0,240.0,44.0,8750.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15150.0,0.0,0.0,0.0,73.0,95.0,0.0,81.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,164.0
198,108.0,0.0,81.0,106.0,0.0,0.0,140.0,0.0,100249.0,42.0,0.0,18.0,0.0,0.0,40.0,0.0,0.0,0.0,245.0,0.0,16.0,0.0,27.0,0.0,0.0,0.0,49.0,28.0,64.0,112.0,446.0,26.0,69.0,1559.0,0.0,75.0,131.0,46.0,90.0,39.0,56.0,45.0,162.0,61.0,43.0,0.0,0.0,66.0,64.0,67.0,0.0,0.0,0.0,35.0,0.0,49.0,99.0,17.0,1532.0
199,486.0,0.0,0.0,118.0,21.0,0.0,280.0,35.0,78.0,521301.0,0.0,50.0,523.0,13.0,764.0,1146.0,22.0,0.0,1721.0,2442.0,36.0,53.0,44.0,595.0,0.0,0.0,612.0,39.0,20.0,504.0,105.0,0.0,593.0,697.0,56.0,341.0,792.0,165.0,387.0,342.0,163.0,254.0,640.0,245.0,67.0,0.0,0.0,114.0,142.0,482.0,50.0,41.0,0.0,2920.0,47.0,342.0,127.0,51.0,4310.0
