Source,Target,weight
211orangecounty,211tomp_cort,9.427318477229471e-4
211orangecounty,accesshelps,0.0018193911483823635
211orangecounty,accgov,0.0011228631349717178
211orangecounty,addresshomeless,8.370236053219571e-4
211orangecounty,ahfe_multco,7.237779271420186e-4
211orangecounty,akronohiomayor,8.073884044766219e-4
211orangecounty,alamedacounty,0.00119410444490255
211orangecounty,alexandriavagov,0.0010014426227714928
211orangecounty,allchicago_mhh,0.0010648021313488228
211orangecounty,allegheny_co,8.952840220176416e-4
211orangecounty,alohaunitedway,0.0030718268387677763
211orangecounty,anchomeless,0.003045901641797866
211orangecounty,arlingtonva,0.001270043557629208
211orangecounty,atcaasince1981,0.0019491079509484728
211orangecounty,atlantic_county,0.0013455548084582046
211orangecounty,atxecho,0.0012032136966692534
211orangecounty,azhousing,7.948564877855338e-4
211orangecounty,baltcogov,7.446753375669602e-4
211orangecounty,baltimoremohs,0.0017092464814110247
211orangecounty,bostonneighbor,0.0010745665679889195
211orangecounty,browardcounty,9.90310122211037e-4
211orangecounty,buckscountygovt,0.001231268055764104
211orangecounty,burlconj,8.064554292162765e-4
211orangecounty,caajlh,0.0012383881019339428
211orangecounty,cafthmemphis,7.806426116901895e-4
211orangecounty,caguasgovpr,2.6556809186810956e-5
211orangecounty,cambridgedhsp,0.0018065303607267096
211orangecounty,capecodgov,0.001192694440675035
211orangecounty,carrollcomd,6.883602923551278e-4
211orangecounty,casawspb,0.001106751204022552
211orangecounty,cecilcohealth,0.008779605544605796
211orangecounty,cedobtv,8.689992047823697e-4
211orangecounty,ceoweinbergfb,0.002920285364194404
211orangecounty,cfrpr,0.001418060024354813
211orangecounty,champaignrpc,0.0023177210088882734
211orangecounty,chautopp,9.990877425312729e-4
211orangecounty,chemungschuy_cc,0.001792318734821654
211orangecounty,chescogovt,8.715740908719349e-4
211orangecounty,chipindy,2.768190283673073e-4
211orangecounty,chnmi,0.0015517214696490484
211orangecounty,chspmosb,0.0018507286424566882
211orangecounty,city_of_roanoke,9.746871130577926e-4
211orangecounty,cityknoxvilletn,0.0012097174355631536
211orangecounty,citylittlerock,0.00224770913512651
211orangecounty,cityofamarillo,7.292226363123166e-4
211orangecounty,cityofasheville,9.78215709949563e-4
211orangecounty,cityofaugusta,0.0011904250102962167
211orangecounty,cityofboise,0.0010007296853327876
211orangecounty,cityofdurhamnc,0.0011218659316441315
211orangecounty,cityofhampton,0.017195257002939456
211orangecounty,cityoflincoln,0.0010086357136681178
211orangecounty,cityoflowellma,0.0016126848233073024
211orangecounty,cityofmadison,6.110353030575649e-4
211orangecounty,cityofmborotn,0.001146566068287212
211orangecounty,cityofmodesto,6.643118228991119e-4
211orangecounty,cityofnormanok,0.001309697651874741
211orangecounty,cityofokc,0.0011832543648015279
211orangecounty,cityofpeabodyma,2.9510252136591127e-4
211orangecounty,cityofportsva,0.001047990305005681
211orangecounty,cityofquincy,0.0029070118827699415
211orangecounty,cityofreno,0.001688746779603926
211orangecounty,cityofrockford,0.0013120170091835478
211orangecounty,cityofsgf,0.0013809565429740676
211orangecounty,cityoftopeka,7.462399409066308e-4
211orangecounty,cityoftrentonnj,9.885055076271681e-4
211orangecounty,cityofvabeach,0.0010127629072223285
211orangecounty,cityofwaco,8.158426361974669e-4
211orangecounty,cityofws,0.0013725387424421112
211orangecounty,citystjoemo,8.205507622745786e-4
211orangecounty,clackamascounty,0.001805211988729541
211orangecounty,clarkcountynv,0.0010827307041828085
211orangecounty,claycountymn,2.1202110692712065e-4
211orangecounty,cmhaonline,9.816752005539847e-4
211orangecounty,coalicionpr,2.522361550081366e-4
211orangecounty,cocoalition,9.293677453002119e-4
211orangecounty,cocohealth,6.762149822481915e-4
211orangecounty,cohhio,0.0012819737292044378
211orangecounty,commshelterbd,0.004037719861249825
211orangecounty,communitystc,0.0026948036494558653
211orangecounty,countyeldorado,7.108312427771157e-4
211orangecounty,countyoferie,0.002574448260180394
211orangecounty,countyofnapa,0.0018378519504583214
211orangecounty,countyofsb,0.0014419175629915167
211orangecounty,countyofslo,0.0012451314792856476
211orangecounty,countyofunionnj,0.001177505485149945
211orangecounty,countyventura,0.0010122371430685338
211orangecounty,ctdmhas,0.0016867972653164752
211orangecounty,cumberlandnc,0.0010606656413701431
211orangecounty,cuyahogahhs,0.0012850696203464186
211orangecounty,decipherhmis,0.001620627665529332
211orangecounty,delcocouncil,0.001295870937151262
